meshcode,option1,option2,option3,option4,option5,option6,value
53392475,14,14118,2021,12,0,1,11008
53392475,14,14118,2021,12,0,2,10698
53392475,14,14118,2021,12,1,0,8260
53392475,14,14118,2021,12,1,1,10138
53392475,14,14118,2021,12,1,2,9252
53392475,14,14118,2021,12,2,0,8786
53392475,14,14118,2021,12,2,1,10362
53392475,14,14118,2021,12,2,2,9625
53392476,14,14118,2021,12,0,0,8260
53392476,14,14118,2021,12,0,1,8791
53392476,14,14118,2021,12,0,2,8314
53392476,14,14118,2021,12,1,0,6375
53392476,14,14118,2021,12,1,1,7936
53392476,14,14118,2021,12,1,2,7124
53392476,14,14118,2021,12,2,0,6861
53392476,14,14118,2021,12,2,1,8157
53392476,14,14118,2021,12,2,2,7431
53392477,14,14118,2021,12,0,0,16227
53392477,14,14118,2021,12,0,1,16478
53392477,14,14118,2021,12,0,2,16317
53392477,14,14118,2021,12,1,0,12915
53392477,14,14118,2021,12,1,1,14441
53392477,14,14118,2021,12,1,2,13887
53392477,14,14118,2021,12,2,0,13769
53392477,14,14118,2021,12,2,1,14966
53392477,14,14118,2021,12,2,2,14514
53392478,14,14118,2021,12,0,0,5025
53392478,14,14118,2021,12,0,1,6615
53392478,14,14118,2021,12,0,2,6131
53392478,14,14118,2021,12,1,0,5079
53392478,14,14118,2021,12,1,1,6534
53392478,14,14118,2021,12,1,2,5958
53392478,14,14118,2021,12,2,0,5065
53392478,14,14118,2021,12,2,1,6555
53392478,14,14118,2021,12,2,2,6002
53392485,14,14118,2021,12,0,0,9039
53392485,14,14118,2021,12,0,1,10433
53392485,14,14118,2021,12,0,2,9853
53392485,14,14118,2021,12,1,0,7862
53392485,14,14118,2021,12,1,1,10132
53392485,14,14118,2021,12,1,2,8995
53392485,14,14118,2021,12,2,0,8165
53392485,14,14118,2021,12,2,1,10209
53392485,14,14118,2021,12,2,2,9216
53391568,14,14131,2021,12,0,0,12
53391568,14,14131,2021,12,0,1,26
53391568,14,14131,2021,12,0,2,22
53391568,14,14131,2021,12,1,0,107
53391568,14,14131,2021,12,1,1,27
53391568,14,14131,2021,12,1,2,54
53391568,14,14131,2021,12,2,0,83
53391568,14,14131,2021,12,2,1,26
53391568,14,14131,2021,12,2,2,46
53391569,14,14131,2021,12,0,2,13
53391578,14,14131,2021,12,0,0,73
53391578,14,14131,2021,12,0,1,19
53391578,14,14131,2021,12,0,2,52
53391578,14,14131,2021,12,1,0,396
53391578,14,14131,2021,12,1,1,153
53391578,14,14131,2021,12,1,2,246
53391578,14,14131,2021,12,2,0,312
53391578,14,14131,2021,12,2,1,119
53391578,14,14131,2021,12,2,2,196
53391579,14,14131,2021,12,0,0,97
53391579,14,14131,2021,12,0,1,58
53391579,14,14131,2021,12,0,2,62
53391579,14,14131,2021,12,1,0,51
53391579,14,14131,2021,12,1,1,45
53391579,14,14131,2021,12,1,2,55
53391579,14,14131,2021,12,2,0,63
53391579,14,14131,2021,12,2,1,48
53391579,14,14131,2021,12,2,2,56
53391587,14,14131,2021,12,0,0,229
53391587,14,14131,2021,12,0,1,93
53391587,14,14131,2021,12,0,2,137
53391587,14,14131,2021,12,1,0,922
53391587,14,14131,2021,12,1,1,281
53391587,14,14131,2021,12,1,2,533
53391587,14,14131,2021,12,2,0,743
53391587,14,14131,2021,12,2,1,232
53391587,14,14131,2021,12,2,2,431
53391588,14,14131,2021,12,0,0,426
53391588,14,14131,2021,12,0,1,219
53391588,14,14131,2021,12,0,2,357
53391588,14,14131,2021,12,1,0,464
53391588,14,14131,2021,12,1,1,206
53391588,14,14131,2021,12,1,2,391
53391588,14,14131,2021,12,2,0,454
53391588,14,14131,2021,12,2,1,209
53391588,14,14131,2021,12,2,2,382
53391589,14,14131,2021,12,0,0,977
53391589,14,14131,2021,12,0,1,991
53391589,14,14131,2021,12,0,2,910
53391589,14,14131,2021,12,1,0,2071
53391589,14,14131,2021,12,1,1,1009
53391589,14,14131,2021,12,1,2,1588
53391589,14,14131,2021,12,2,0,1789
53391589,14,14131,2021,12,2,1,1004
53391589,14,14131,2021,12,2,2,1413
53391597,14,14131,2021,12,0,0,426
53391597,14,14131,2021,12,0,1,296
53391597,14,14131,2021,12,0,2,372
53391597,14,14131,2021,12,1,0,1640
53391597,14,14131,2021,12,1,1,655
53391597,14,14131,2021,12,1,2,1069
53391597,14,14131,2021,12,2,0,1327
53391597,14,14131,2021,12,2,1,563
53391597,14,14131,2021,12,2,2,889
53391598,14,14131,2021,12,0,0,190
53391598,14,14131,2021,12,0,1,11
53391598,14,14131,2021,12,0,2,79
53391598,14,14131,2021,12,1,0,147
53391598,14,14131,2021,12,1,1,24
53391598,14,14131,2021,12,1,2,82
53391598,14,14131,2021,12,2,0,158
53391598,14,14131,2021,12,2,1,21
53391598,14,14131,2021,12,2,2,81
53391599,14,14131,2021,12,0,0,663
53391599,14,14131,2021,12,0,1,668
53391599,14,14131,2021,12,0,2,587
53391599,14,14131,2021,12,1,0,2400
53391599,14,14131,2021,12,1,1,470
53391599,14,14131,2021,12,1,2,1430
53391599,14,14131,2021,12,2,0,1952
53391599,14,14131,2021,12,2,1,521
53391599,14,14131,2021,12,2,2,1212
53391680,14,14131,2021,12,0,0,34
53391680,14,14131,2021,12,0,2,17
53391680,14,14131,2021,12,1,0,129
53391680,14,14131,2021,12,1,2,80
53391680,14,14131,2021,12,2,0,105
53391680,14,14131,2021,12,2,2,64
53391686,14,14131,2021,12,0,0,11
53391686,14,14131,2021,12,1,0,13
53391686,14,14131,2021,12,1,2,10
53391686,14,14131,2021,12,2,0,12
53391690,14,14131,2021,12,0,0,1421
53391690,14,14131,2021,12,0,1,473
53391690,14,14131,2021,12,0,2,904
53391690,14,14131,2021,12,1,0,3969
53391690,14,14131,2021,12,1,1,1294
53391690,14,14131,2021,12,1,2,2433
53391690,14,14131,2021,12,2,0,3312
53391690,14,14131,2021,12,2,1,1082
53391690,14,14131,2021,12,2,2,2038
53391691,14,14131,2021,12,0,0,1188
53391691,14,14131,2021,12,0,1,214
53391691,14,14131,2021,12,0,2,752
53391691,14,14131,2021,12,1,0,2545
53391691,14,14131,2021,12,1,1,690
53391691,14,14131,2021,12,1,2,1517
53391691,14,14131,2021,12,2,0,2195
53391691,14,14131,2021,12,2,1,567
53391691,14,14131,2021,12,2,2,1319
53391692,14,14131,2021,12,0,0,40
53391692,14,14131,2021,12,0,1,25
53391692,14,14131,2021,12,0,2,32
53391692,14,14131,2021,12,1,0,25
53391692,14,14131,2021,12,1,2,10
53391692,14,14131,2021,12,2,0,29
53391692,14,14131,2021,12,2,2,15
53391696,14,14131,2021,12,0,0,27
53391696,14,14131,2021,12,0,1,28
53391696,14,14131,2021,12,0,2,22
53391696,14,14131,2021,12,1,0,35
53391696,14,14131,2021,12,1,1,36
53391696,14,14131,2021,12,1,2,31
53391696,14,14131,2021,12,2,0,33
53391696,14,14131,2021,12,2,1,34
53391696,14,14131,2021,12,2,2,28
53392506,14,14131,2021,12,0,0,4293
53392506,14,14131,2021,12,0,1,4406
53392506,14,14131,2021,12,0,2,4327
53392506,14,14131,2021,12,1,0,6716
53392506,14,14131,2021,12,1,1,4258
53392506,14,14131,2021,12,1,2,5367
53392506,14,14131,2021,12,2,0,6091
53392506,14,14131,2021,12,2,1,4296
53392506,14,14131,2021,12,2,2,5099
53392507,14,14131,2021,12,0,0,455
53392507,14,14131,2021,12,0,1,244
53392507,14,14131,2021,12,0,2,352
53392507,14,14131,2021,12,1,0,1688
53392507,14,14131,2021,12,1,1,327
53392507,14,14131,2021,12,1,2,941
53392507,14,14131,2021,12,2,0,1370
53392507,14,14131,2021,12,2,1,306
53392507,14,14131,2021,12,2,2,789
53392508,14,14131,2021,12,0,0,290
53392508,14,14131,2021,12,0,1,53
53392508,14,14131,2021,12,0,2,125
53392508,14,14131,2021,12,1,0,722
53392508,14,14131,2021,12,1,1,202
53392508,14,14131,2021,12,1,2,402
53392508,14,14131,2021,12,2,0,610
53392508,14,14131,2021,12,2,1,163
53392508,14,14131,2021,12,2,2,331
53392509,14,14131,2021,12,0,0,190
53392509,14,14131,2021,12,0,1,89
53392509,14,14131,2021,12,0,2,131
53392509,14,14131,2021,12,1,0,546
53392509,14,14131,2021,12,1,1,243
53392509,14,14131,2021,12,1,2,359
53392509,14,14131,2021,12,2,0,454
53392509,14,14131,2021,12,2,1,204
53392509,14,14131,2021,12,2,2,301
53392516,14,14131,2021,12,0,0,15136
53392516,14,14131,2021,12,0,1,15305
53392516,14,14131,2021,12,0,2,14980
53392516,14,14131,2021,12,1,0,11232
53392516,14,14131,2021,12,1,1,14180
53392516,14,14131,2021,12,1,2,12797
53392516,14,14131,2021,12,2,0,12239
53392516,14,14131,2021,12,2,1,14470
53392516,14,14131,2021,12,2,2,13360
53392517,14,14131,2021,12,0,0,5028
53392517,14,14131,2021,12,0,1,5308
53392517,14,14131,2021,12,0,2,5352
53392517,14,14131,2021,12,1,0,5745
53392517,14,14131,2021,12,1,1,6161
53392517,14,14131,2021,12,1,2,5952
53392517,14,14131,2021,12,2,0,5560
53392517,14,14131,2021,12,2,1,5941
53392517,14,14131,2021,12,2,2,5797
53392518,14,14131,2021,12,0,0,341
53392518,14,14131,2021,12,0,1,199
53392518,14,14131,2021,12,0,2,307
53392518,14,14131,2021,12,1,0,954
53392518,14,14131,2021,12,1,1,312
53392518,14,14131,2021,12,1,2,614
53392518,14,14131,2021,12,2,0,796
53392518,14,14131,2021,12,2,1,282
53392518,14,14131,2021,12,2,2,534
53392519,14,14131,2021,12,0,0,539
53392519,14,14131,2021,12,0,1,286
53392519,14,14131,2021,12,0,2,408
53392519,14,14131,2021,12,1,0,1297
53392519,14,14131,2021,12,1,1,549
53392519,14,14131,2021,12,1,2,863
53392519,14,14131,2021,12,2,0,1101
53392519,14,14131,2021,12,2,1,481
53392519,14,14131,2021,12,2,2,746
53392525,14,14131,2021,12,0,0,21544
53392525,14,14131,2021,12,0,1,24285
53392525,14,14131,2021,12,0,2,23216
53392525,14,14131,2021,12,1,0,18395
53392525,14,14131,2021,12,1,1,24520
53392525,14,14131,2021,12,1,2,21460
53392525,14,14131,2021,12,2,0,19208
53392525,14,14131,2021,12,2,1,24460
53392525,14,14131,2021,12,2,2,21913
53392526,14,14131,2021,12,0,0,12929
53392526,14,14131,2021,12,0,1,16537
53392526,14,14131,2021,12,0,2,14962
53392526,14,14131,2021,12,1,0,11750
53392526,14,14131,2021,12,1,1,15526
53392526,14,14131,2021,12,1,2,13761
53392526,14,14131,2021,12,2,0,12054
53392526,14,14131,2021,12,2,1,15787
53392526,14,14131,2021,12,2,2,14071
53392527,14,14131,2021,12,0,0,13176
53392527,14,14131,2021,12,0,1,14167
53392527,14,14131,2021,12,0,2,13659
53392527,14,14131,2021,12,1,0,10753
53392527,14,14131,2021,12,1,1,12933
53392527,14,14131,2021,12,1,2,11937
53392527,14,14131,2021,12,2,0,11378
53392527,14,14131,2021,12,2,1,13251
53392527,14,14131,2021,12,2,2,12381
53392528,14,14131,2021,12,0,0,7162
53392528,14,14131,2021,12,0,1,6205
53392528,14,14131,2021,12,0,2,6542
53392528,14,14131,2021,12,1,0,7262
53392528,14,14131,2021,12,1,1,6717
53392528,14,14131,2021,12,1,2,6935
53392528,14,14131,2021,12,2,0,7236
53392528,14,14131,2021,12,2,1,6585
53392528,14,14131,2021,12,2,2,6834
53392529,14,14131,2021,12,0,0,1682
53392529,14,14131,2021,12,0,1,879
53392529,14,14131,2021,12,0,2,1162
53392529,14,14131,2021,12,1,0,2376
53392529,14,14131,2021,12,1,1,914
53392529,14,14131,2021,12,1,2,1508
53392529,14,14131,2021,12,2,0,2197
53392529,14,14131,2021,12,2,1,905
53392529,14,14131,2021,12,2,2,1419
53392536,14,14131,2021,12,0,0,34525
53392536,14,14131,2021,12,0,1,29596
53392536,14,14131,2021,12,0,2,32058
53392536,14,14131,2021,12,1,0,42221
53392536,14,14131,2021,12,1,1,29152
53392536,14,14131,2021,12,1,2,35777
53392536,14,14131,2021,12,2,0,40235
53392536,14,14131,2021,12,2,1,29266
53392536,14,14131,2021,12,2,2,34817
53392537,14,14131,2021,12,0,0,9981
53392537,14,14131,2021,12,0,1,11009
53392537,14,14131,2021,12,0,2,10517
53392537,14,14131,2021,12,1,0,9511
53392537,14,14131,2021,12,1,1,10826
53392537,14,14131,2021,12,1,2,10099
53392537,14,14131,2021,12,2,0,9632
53392537,14,14131,2021,12,2,1,10873
53392537,14,14131,2021,12,2,2,10207
53392538,14,14131,2021,12,0,0,12089
53392538,14,14131,2021,12,0,1,15270
53392538,14,14131,2021,12,0,2,14011
53392538,14,14131,2021,12,1,0,9776
53392538,14,14131,2021,12,1,1,14440
53392538,14,14131,2021,12,1,2,12227
53392538,14,14131,2021,12,2,0,10373
53392538,14,14131,2021,12,2,1,14654
53392538,14,14131,2021,12,2,2,12687
53392539,14,14131,2021,12,0,0,5988
53392539,14,14131,2021,12,0,1,5804
53392539,14,14131,2021,12,0,2,5851
53392539,14,14131,2021,12,1,0,7544
53392539,14,14131,2021,12,1,1,5961
53392539,14,14131,2021,12,1,2,6575
53392539,14,14131,2021,12,2,0,7142
53392539,14,14131,2021,12,2,1,5920
53392539,14,14131,2021,12,2,2,6388
53392547,14,14131,2021,12,0,0,9416
53392547,14,14131,2021,12,0,1,10328
53392547,14,14131,2021,12,0,2,9968
53392547,14,14131,2021,12,1,0,8315
53392547,14,14131,2021,12,1,1,10207
53392547,14,14131,2021,12,1,2,9005
53392547,14,14131,2021,12,2,0,8599
53392547,14,14131,2021,12,2,1,10238
53392547,14,14131,2021,12,2,2,9254
53392548,14,14131,2021,12,0,0,15547
53392548,14,14131,2021,12,0,1,17387
53392548,14,14131,2021,12,0,2,16453
53392548,14,14131,2021,12,1,0,12931
53392548,14,14131,2021,12,1,1,17051
53392548,14,14131,2021,12,1,2,14868
53392548,14,14131,2021,12,2,0,13606
53392548,14,14131,2021,12,2,1,17137
53392548,14,14131,2021,12,2,2,15277
53392549,14,14131,2021,12,0,0,7925
53392549,14,14131,2021,12,0,1,8942
53392549,14,14131,2021,12,0,2,8736
53392549,14,14131,2021,12,1,0,7235
53392549,14,14131,2021,12,1,1,8966
53392549,14,14131,2021,12,1,2,8122
53392549,14,14131,2021,12,2,0,7413
53392549,14,14131,2021,12,2,1,8960
53392549,14,14131,2021,12,2,2,8281
53392600,14,14131,2021,12,0,0,179
53392600,14,14131,2021,12,0,1,178
53392600,14,14131,2021,12,0,2,182
53392600,14,14131,2021,12,1,0,684
53392600,14,14131,2021,12,1,1,226
53392600,14,14131,2021,12,1,2,454
53392600,14,14131,2021,12,2,0,553
53392600,14,14131,2021,12,2,1,214
53392600,14,14131,2021,12,2,2,384
53392601,14,14131,2021,12,0,0,1376
53392601,14,14131,2021,12,0,1,337
53392601,14,14131,2021,12,0,2,831
53392601,14,14131,2021,12,1,0,2069
53392601,14,14131,2021,12,1,1,481
53392601,14,14131,2021,12,1,2,1195
53392601,14,14131,2021,12,2,0,1890
53392601,14,14131,2021,12,2,1,443
53392601,14,14131,2021,12,2,2,1101
53392602,14,14131,2021,12,0,0,136
53392602,14,14131,2021,12,0,1,96
53392602,14,14131,2021,12,0,2,66
53392602,14,14131,2021,12,1,0,82
53392602,14,14131,2021,12,1,1,44
53392602,14,14131,2021,12,1,2,60
53392602,14,14131,2021,12,2,0,96
53392602,14,14131,2021,12,2,1,57
53392602,14,14131,2021,12,2,2,61
53392610,14,14131,2021,12,0,0,278
53392610,14,14131,2021,12,0,1,278
53392610,14,14131,2021,12,0,2,238
53392610,14,14131,2021,12,1,0,2427
53392610,14,14131,2021,12,1,1,707
53392610,14,14131,2021,12,1,2,1546
53392610,14,14131,2021,12,2,0,1872
53392610,14,14131,2021,12,2,1,596
53392610,14,14131,2021,12,2,2,1209
53392611,14,14131,2021,12,0,0,61
53392611,14,14131,2021,12,0,1,57
53392611,14,14131,2021,12,0,2,43
53392611,14,14131,2021,12,1,0,95
53392611,14,14131,2021,12,1,1,42
53392611,14,14131,2021,12,1,2,65
53392611,14,14131,2021,12,2,0,86
53392611,14,14131,2021,12,2,1,45
53392611,14,14131,2021,12,2,2,59
53392612,14,14131,2021,12,0,0,366
53392612,14,14131,2021,12,0,1,181
53392612,14,14131,2021,12,0,2,277
53392612,14,14131,2021,12,1,0,744
53392612,14,14131,2021,12,1,1,190
53392612,14,14131,2021,12,1,2,467
53392612,14,14131,2021,12,2,0,646
53392612,14,14131,2021,12,2,1,188
53392612,14,14131,2021,12,2,2,418
53392613,14,14131,2021,12,0,0,262
53392613,14,14131,2021,12,0,1,165
53392613,14,14131,2021,12,0,2,216
53392613,14,14131,2021,12,1,0,231
53392613,14,14131,2021,12,1,1,101
53392613,14,14131,2021,12,1,2,206
53392613,14,14131,2021,12,2,0,239
53392613,14,14131,2021,12,2,1,117
53392613,14,14131,2021,12,2,2,209
53392614,14,14131,2021,12,0,0,237
53392614,14,14131,2021,12,0,1,139
53392614,14,14131,2021,12,0,2,216
53392614,14,14131,2021,12,1,0,194
53392614,14,14131,2021,12,1,1,144
53392614,14,14131,2021,12,1,2,163
53392614,14,14131,2021,12,2,0,205
53392614,14,14131,2021,12,2,1,142
53392614,14,14131,2021,12,2,2,177
53392620,14,14131,2021,12,0,0,553
53392620,14,14131,2021,12,0,1,265
53392620,14,14131,2021,12,0,2,437
53392620,14,14131,2021,12,1,0,1352
53392620,14,14131,2021,12,1,1,605
53392620,14,14131,2021,12,1,2,988
53392620,14,14131,2021,12,2,0,1146
53392620,14,14131,2021,12,2,1,517
53392620,14,14131,2021,12,2,2,846
53392621,14,14131,2021,12,0,0,137
53392621,14,14131,2021,12,0,1,100
53392621,14,14131,2021,12,0,2,147
53392621,14,14131,2021,12,1,0,788
53392621,14,14131,2021,12,1,1,269
53392621,14,14131,2021,12,1,2,508
53392621,14,14131,2021,12,2,0,620
53392621,14,14131,2021,12,2,1,226
53392621,14,14131,2021,12,2,2,415
53392622,14,14131,2021,12,0,0,910
53392622,14,14131,2021,12,0,1,357
53392622,14,14131,2021,12,0,2,664
53392622,14,14131,2021,12,1,0,1611
53392622,14,14131,2021,12,1,1,497
53392622,14,14131,2021,12,1,2,1061
53392622,14,14131,2021,12,2,0,1430
53392622,14,14131,2021,12,2,1,461
53392622,14,14131,2021,12,2,2,959
53392623,14,14131,2021,12,0,0,820
53392623,14,14131,2021,12,0,1,241
53392623,14,14131,2021,12,0,2,652
53392623,14,14131,2021,12,1,0,576
53392623,14,14131,2021,12,1,1,172
53392623,14,14131,2021,12,1,2,467
53392623,14,14131,2021,12,2,0,639
53392623,14,14131,2021,12,2,1,190
53392623,14,14131,2021,12,2,2,515
53392630,14,14131,2021,12,0,0,380
53392630,14,14131,2021,12,0,1,329
53392630,14,14131,2021,12,0,2,357
53392630,14,14131,2021,12,1,0,2135
53392630,14,14131,2021,12,1,1,585
53392630,14,14131,2021,12,1,2,1261
53392630,14,14131,2021,12,2,0,1682
53392630,14,14131,2021,12,2,1,519
53392630,14,14131,2021,12,2,2,1028
53392631,14,14131,2021,12,0,0,405
53392631,14,14131,2021,12,0,1,383
53392631,14,14131,2021,12,0,2,361
53392631,14,14131,2021,12,1,0,1866
53392631,14,14131,2021,12,1,1,595
53392631,14,14131,2021,12,1,2,1187
53392631,14,14131,2021,12,2,0,1489
53392631,14,14131,2021,12,2,1,541
53392631,14,14131,2021,12,2,2,974
53392632,14,14131,2021,12,0,0,295
53392632,14,14131,2021,12,0,1,108
53392632,14,14131,2021,12,0,2,183
53392632,14,14131,2021,12,1,0,998
53392632,14,14131,2021,12,1,1,271
53392632,14,14131,2021,12,1,2,583
53392632,14,14131,2021,12,2,0,817
53392632,14,14131,2021,12,2,1,229
53392632,14,14131,2021,12,2,2,480
53392640,14,14131,2021,12,0,0,2629
53392640,14,14131,2021,12,0,1,1696
53392640,14,14131,2021,12,0,2,2085
53392640,14,14131,2021,12,1,0,5089
53392640,14,14131,2021,12,1,1,1703
53392640,14,14131,2021,12,1,2,3205
53392640,14,14131,2021,12,2,0,4454
53392640,14,14131,2021,12,2,1,1701
53392640,14,14131,2021,12,2,2,2916
53392641,14,14131,2021,12,0,0,553
53392641,14,14131,2021,12,0,1,377
53392641,14,14131,2021,12,0,2,466
53392641,14,14131,2021,12,1,0,1591
53392641,14,14131,2021,12,1,1,565
53392641,14,14131,2021,12,1,2,1019
53392641,14,14131,2021,12,2,0,1323
53392641,14,14131,2021,12,2,1,516
53392641,14,14131,2021,12,2,2,877
53392535,14,14132,2021,12,0,0,79661
53392535,14,14132,2021,12,0,1,45030
53392535,14,14132,2021,12,0,2,60125
53392535,14,14132,2021,12,1,0,80517
53392535,14,14132,2021,12,1,1,44653
53392535,14,14132,2021,12,1,2,63757
53392535,14,14132,2021,12,2,0,80296
53392535,14,14132,2021,12,2,1,44751
53392535,14,14132,2021,12,2,2,62820
53392543,14,14132,2021,12,0,0,13486
53392543,14,14132,2021,12,0,1,14474
53392543,14,14132,2021,12,0,2,13719
53392543,14,14132,2021,12,1,0,10624
53392543,14,14132,2021,12,1,1,13916
53392543,14,14132,2021,12,1,2,12066
53392543,14,14132,2021,12,2,0,11363
53392543,14,14132,2021,12,2,1,14060
53392543,14,14132,2021,12,2,2,12492
53392545,14,14132,2021,12,0,0,24250
53392545,14,14132,2021,12,0,1,27280
53392545,14,14132,2021,12,0,2,25876
53392545,14,14132,2021,12,1,0,25516
53392545,14,14132,2021,12,1,1,26047
53392545,14,14132,2021,12,1,2,25523
53392545,14,14132,2021,12,2,0,25189
53392545,14,14132,2021,12,2,1,26365
53392545,14,14132,2021,12,2,2,25614
53392552,14,14132,2021,12,0,0,10280
53392552,14,14132,2021,12,0,1,12399
53392552,14,14132,2021,12,0,2,11298
53392552,14,14132,2021,12,1,0,8480
53392552,14,14132,2021,12,1,1,11872
53392552,14,14132,2021,12,1,2,10104
53392552,14,14132,2021,12,2,0,8944
53392552,14,14132,2021,12,2,1,12008
53392552,14,14132,2021,12,2,2,10412
53392553,14,14132,2021,12,0,0,12985
53392553,14,14132,2021,12,0,1,15040
53392553,14,14132,2021,12,0,2,14264
53392553,14,14132,2021,12,1,0,17719
53392553,14,14132,2021,12,1,1,14814
53392553,14,14132,2021,12,1,2,16093
53392553,14,14132,2021,12,2,0,16497
53392553,14,14132,2021,12,2,1,14873
53392553,14,14132,2021,12,2,2,15621
53392554,14,14132,2021,12,0,0,17931
53392554,14,14132,2021,12,0,1,21212
53392554,14,14132,2021,12,0,2,19928
53392554,14,14132,2021,12,1,0,19127
53392554,14,14132,2021,12,1,1,21333
53392554,14,14132,2021,12,1,2,20043
53392554,14,14132,2021,12,2,0,18818
53392554,14,14132,2021,12,2,1,21302
53392554,14,14132,2021,12,2,2,20013
53392555,14,14132,2021,12,0,0,8173
53392555,14,14132,2021,12,0,1,9325
53392555,14,14132,2021,12,0,2,8900
53392555,14,14132,2021,12,1,0,10112
53392555,14,14132,2021,12,1,1,9938
53392555,14,14132,2021,12,1,2,9885
53392555,14,14132,2021,12,2,0,9612
53392555,14,14132,2021,12,2,1,9780
53392555,14,14132,2021,12,2,2,9631
53392564,14,14132,2021,12,0,0,13597
53392564,14,14132,2021,12,0,1,14990
53392564,14,14132,2021,12,0,2,14489
53392564,14,14132,2021,12,1,0,11948
53392564,14,14132,2021,12,1,1,15031
53392564,14,14132,2021,12,1,2,13535
53392564,14,14132,2021,12,2,0,12374
53392564,14,14132,2021,12,2,1,15021
53392564,14,14132,2021,12,2,2,13781
53392565,14,14132,2021,12,0,0,3850
53392565,14,14132,2021,12,0,1,4610
53392565,14,14132,2021,12,0,2,4351
53392565,14,14132,2021,12,1,0,4867
53392565,14,14132,2021,12,1,1,4475
53392565,14,14132,2021,12,1,2,4644
53392565,14,14132,2021,12,2,0,4605
53392565,14,14132,2021,12,2,1,4510
53392565,14,14132,2021,12,2,2,4568
53392563,14,14133,2021,12,0,0,13060
53392563,14,14133,2021,12,0,1,13064
53392563,14,14133,2021,12,0,2,13170
53392563,14,14133,2021,12,1,0,13960
53392563,14,14133,2021,12,1,1,13918
53392563,14,14133,2021,12,1,2,14165
53392563,14,14133,2021,12,2,0,13728
53392563,14,14133,2021,12,2,1,13697
53392563,14,14133,2021,12,2,2,13908
53392571,14,14133,2021,12,0,0,11885
53392571,14,14133,2021,12,0,1,14931
53392571,14,14133,2021,12,0,2,13643
53392571,14,14133,2021,12,1,0,10507
53392571,14,14133,2021,12,1,1,15106
53392571,14,14133,2021,12,1,2,12740
53392571,14,14133,2021,12,2,0,10862
53392571,14,14133,2021,12,2,1,15060
53392571,14,14133,2021,12,2,2,12973
53392572,14,14133,2021,12,0,0,16454
53392572,14,14133,2021,12,0,1,18688
53392572,14,14133,2021,12,0,2,17835
53392572,14,14133,2021,12,1,0,14706
53392572,14,14133,2021,12,1,1,18486
53392572,14,14133,2021,12,1,2,16836
53392572,14,14133,2021,12,2,0,15157
53392572,14,14133,2021,12,2,1,18538
53392572,14,14133,2021,12,2,2,17094
53392573,14,14133,2021,12,0,0,11739
53392573,14,14133,2021,12,0,1,13762
53392573,14,14133,2021,12,0,2,12787
53392573,14,14133,2021,12,1,0,9930
53392573,14,14133,2021,12,1,1,13412
53392573,14,14133,2021,12,1,2,11783
53392573,14,14133,2021,12,2,0,10397
53392573,14,14133,2021,12,2,1,13502
53392573,14,14133,2021,12,2,2,12042
53392581,14,14133,2021,12,0,0,15412
